,price_tnd,Area,room,bathroom,state,latt,long,distance_to_capital,garage,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
3336,464000.0,168.0,3.0,1.0,2.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,1,1,1,1
3337,400000.0,168.0,3.0,2.0,1.0,36.40108,10.61457,65.4597220191691,1,1,0,0,0,0,0,1,1,1
3338,380000.0,168.0,3.0,1.0,1.0,35.8569,10.5972,113.681036216882,0,1,0,0,0,1,1,1,1,1
3340,375000.0,168.0,3.0,3.0,2.0,35.8273,10.6339,118.316885677645,0,1,0,0,0,1,0,1,1,1
3343,570000.0,167.0,3.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,1,1,0,0,1,1,1
3344,537000.0,167.0,3.0,3.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
3345,530000.0,167.0,3.0,3.0,2.0,36.8555704,10.291834,13.3921571408067,1,1,0,0,0,1,0,0,1,1
3346,490000.0,167.0,3.0,2.0,2.0,36.8664500043036,10.3061162987976,15.3310180964293,1,1,0,0,0,1,0,1,1,1
3347,460000.0,167.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3349,360000.0,167.0,3.0,1.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,0,0,0,1,1
3351,325000.0,167.0,3.0,2.0,2.0,35.8569,10.5972,113.681036216882,1,1,0,0,0,1,0,1,1,1
3353,679000.0,166.0,3.0,3.0,2.0,36.8555704,10.291834,13.3921571408067,1,1,0,0,0,1,0,1,1,1
3354,664880.0,166.0,3.0,3.0,2.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
3355,630000.0,166.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,0,1,1,1
3356,540000.0,166.0,3.0,4.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,1,1
3357,430000.0,166.0,3.0,2.0,1.0,36.40108,10.61457,65.4597220191691,0,1,0,0,0,0,0,0,1,1
3358,325000.0,166.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,1,0,1,1,1
3361,930000.0,165.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3362,920000.0,165.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3363,920000.0,165.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3364,880000.0,165.0,3.0,3.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,1,0,1,0,1,1,1
3365,810000.0,165.0,3.0,3.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,1,1,0,1,1,1
3366,715000.0,165.0,3.0,1.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
3367,585000.0,165.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,1,1,1
3368,480000.0,165.0,3.0,2.0,1.0,36.88833,10.27417,13.6515294537323,0,0,0,0,0,0,0,0,0,0
3369,474600.0,165.0,3.0,2.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,1,0,1,1,1
3370,473000.0,165.0,3.0,2.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,1,0,1,1,1
3371,462000.0,165.0,3.0,3.0,2.0,36.845235,10.164723,4.6317218774898,1,1,0,0,1,1,0,1,1,1
3372,410000.0,165.0,3.0,1.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,1,1,1
3373,400000.0,165.0,3.0,1.0,2.0,36.45056,10.73505,72.8250683705131,1,0,0,0,1,1,0,1,1,1
3374,385000.0,165.0,3.0,2.0,2.0,36.8941992,10.2762232,14.249053168265,0,0,0,0,0,0,0,1,0,0
3375,370000.0,165.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3376,350000.0,165.0,3.0,2.0,1.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,1,0,1,1,1
3377,320000.0,165.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,0,1,1,0
3378,255000.0,165.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,1,1,0
3379,95000.0,165.0,3.0,1.0,1.0,36.45056,10.73505,72.8250683705131,0,0,0,0,0,1,0,1,0,1
3383,676000.0,164.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,1,1,0,1,1,1
3384,492000.0,164.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
3385,399000.0,164.0,3.0,2.0,2.0,36.89147,10.16262,9.53373908202624,0,0,0,0,0,1,0,1,1,1
3389,666000.0,163.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,0,0,1,1,1
3390,470000.0,163.0,3.0,3.0,1.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,0,1,1,1
3391,270000.0,163.0,3.0,2.0,1.0,36.78898,10.18348,1.93004994234137,0,1,0,0,0,0,0,0,1,0
3392,225000.0,163.0,3.0,1.0,1.0,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,1,1,0
3393,720000.0,162.0,3.0,1.0,2.0,36.833333,10.316667,15.3139811663917,0,1,0,0,0,1,0,1,1,1
3395,700000.0,162.0,3.0,2.0,2.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
3396,650000.0,162.0,3.0,2.0,2.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
3397,640000.0,162.0,3.0,2.0,1.0,36.833333,10.316667,15.3139811663917,0,0,0,0,0,1,0,1,1,1
3398,640000.0,162.0,3.0,1.0,1.0,36.8566,10.3258,16.956028959712,0,0,0,0,0,1,0,1,1,1
3399,640000.0,162.0,3.0,2.0,2.0,36.8555704,10.291834,13.3921571408067,0,1,0,0,0,1,0,1,1,1
3400,550000.0,162.0,3.0,1.0,1.0,36.8811949588874,10.3081118623047,16.2791087664331,0,0,0,0,0,0,0,0,0,0
3402,427000.0,162.0,3.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
3403,420000.0,162.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,1,0,1,1,1
3404,403500.0,162.0,3.0,1.0,2.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,1,0,1,1,1
3407,660000.0,161.0,3.0,3.0,2.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
3408,450000.0,161.0,3.0,1.0,1.0,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,1,1,1
3409,403500.0,161.0,3.0,2.0,2.0,36.896544,10.217961,10.6556323701042,0,1,0,0,0,1,0,1,1,1
3410,700001.0,160.0,3.0,2.0,1.0,36.40108,10.61457,65.4597220191691,1,0,0,0,1,0,0,1,1,1
3411,652000.0,160.0,3.0,2.0,2.0,36.8555704,10.291834,13.3921571408067,1,1,0,0,0,1,0,1,1,1
3412,640000.0,160.0,3.0,3.0,2.0,36.8566,10.3258,16.956028959712,0,1,0,0,0,1,0,1,1,1
3413,550000.0,160.0,3.0,2.0,2.0,35.8569,10.5972,113.681036216882,0,0,1,0,0,0,0,1,1,1
3414,550000.0,160.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3415,530000.0,160.0,3.0,1.0,1.0,36.883333,10.25,11.3450822580238,0,0,0,0,0,1,0,1,1,1
3416,510000.0,160.0,3.0,3.0,2.0,36.88833,10.27417,13.6515294537323,1,1,0,0,0,1,0,1,1,1
3418,490000.0,160.0,3.0,2.0,1.0,36.883333,10.25,11.3450822580238,1,1,0,1,0,1,0,1,1,1
3419,480000.0,160.0,3.0,2.0,1.0,33.7310569009074,10.7584129611698,342.341103300704,1,0,0,0,1,0,1,1,0,1
3420,470000.0,160.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,1,1,1
3421,460000.0,160.0,3.0,3.0,2.0,36.8623859,10.2835035,12.8858498428236,1,1,0,0,0,1,0,1,1,1
3422,450000.0,160.0,3.0,1.0,1.0,36.8623859,10.2835035,12.8858498428236,1,0,0,0,0,0,0,0,0,1
3423,448000.0,160.0,3.0,2.0,2.0,36.883333,10.25,11.3450822580238,0,1,0,0,0,1,0,1,1,1
3424,445000.0,160.0,3.0,1.0,1.0,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,1,1,1
3426,440000.0,160.0,3.0,2.0,2.0,33.8869,9.5375,327.765254316544,0,0,0,0,1,0,1,1,0,0
3427,435000.0,160.0,3.0,1.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3428,430000.0,160.0,3.0,3.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,1,1,1
3429,430000.0,160.0,3.0,1.0,1.0,35.83,10.62,117.401561422849,0,1,0,0,0,1,0,1,1,1
3430,420000.0,160.0,3.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,1,1
3431,420000.0,160.0,3.0,1.0,1.0,35.8569,10.5972,113.681036216882,1,1,0,0,0,1,1,1,1,1
3432,410000.0,160.0,3.0,1.0,1.0,36.8566,10.3258,16.956028959712,0,1,0,0,0,0,0,0,1,1
3433,400000.0,160.0,3.0,1.0,2.0,37.080258,9.533579,78.0385364774349,0,0,0,0,0,0,0,0,0,0
3434,400000.0,160.0,3.0,2.0,0.0,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0
3435,400000.0,160.0,3.0,2.0,1.0,36.917739,10.288893,17.051905570475,1,1,0,1,0,1,0,1,1,1
3436,385000.0,160.0,3.0,1.0,1.0,36.8873736044709,10.3038203278809,16.2268391756105,0,0,0,0,0,0,0,1,1,1
3437,350000.0,160.0,3.0,3.0,2.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,1,0,0
3439,340000.0,160.0,3.0,3.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3440,330000.0,160.0,3.0,2.0,1.0,35.8569,10.5972,113.681036216882,0,0,1,0,0,0,0,1,1,1
3442,300000.0,160.0,3.0,2.0,2.0,37.0618319,10.1199168,28.7739156869564,1,0,0,0,0,0,0,0,0,0
3443,299000.0,160.0,3.0,2.0,2.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,1,1,1
3444,280000.0,160.0,3.0,1.0,1.0,36.83017,10.13736,5.54992694975533,0,1,0,0,0,0,0,0,1,1
3445,279000.0,160.0,3.0,1.0,0.0,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,1,1
3446,275000.0,160.0,3.0,2.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,0,1,1
3447,260000.0,160.0,3.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,1,1,1
3448,249000.0,160.0,3.0,2.0,2.0,36.77228,10.22122,5.79063571012456,0,0,0,0,0,0,0,1,1,0
3449,243000.0,160.0,3.0,2.0,2.0,36.68902,10.29964,18.3799491860473,0,0,0,1,0,1,0,1,1,0
3450,140000.0,160.0,4.0,1.0,1.0,36.83561,10.21587,4.97542612901849,0,0,0,0,0,0,0,1,0,0
3451,130000.0,160.0,3.0,1.0,1.0,36.40108,10.61457,65.4597220191691,1,0,0,0,0,0,0,1,0,0
3452,78000.0,160.0,3.0,2.0,2.0,36.68902,10.29964,18.3799491860473,0,1,0,1,0,1,0,1,1,1
3461,530000.0,159.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,1,1,1,1
3462,503645.0,159.0,3.0,2.0,2.0,36.823935,10.226369,5.34160174854717,0,1,0,0,0,1,0,1,1,1
3463,497000.0,159.0,3.0,2.0,2.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,0,1,1,1
3464,470000.0,159.0,3.0,3.0,2.0,36.84912,10.19694,4.97031936031241,0,0,0,0,0,1,0,1,1,1
3466,302100.0,159.0,3.0,2.0,2.0,36.77855,10.05538,14.3537727228831,1,0,0,0,0,1,0,1,1,1
3467,302000.0,159.0,3.0,2.0,2.0,36.77855,10.05538,14.3537727228831,1,0,0,0,0,1,0,1,1,1
3468,640000.0,158.0,3.0,1.0,2.0,36.833333,10.316667,15.3139811663917,0,1,0,0,0,1,0,0,1,1
3469,590000.0,158.0,3.0,1.0,2.0,36.85246,10.29647,13.7377178463085,0,0,0,0,0,1,0,1,1,1
3471,460000.0,158.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,0,0
3472,460000.0,158.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
3473,450000.0,158.0,3.0,2.0,2.0,36.8623859,10.2835035,12.8858498428236,1,1,0,0,0,1,0,1,1,0
3474,431000.0,158.0,3.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
3475,330000.0,158.0,3.0,1.0,1.0,36.0301,10.5079,92.3583836319928,0,0,0,0,0,1,0,0,1,1
3478,554000.0,157.0,3.0,3.0,2.0,36.833333,10.316667,15.3139811663917,0,1,0,0,0,1,0,1,1,1
3479,540000.0,157.0,3.0,2.0,2.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
3480,485000.0,157.0,3.0,2.0,2.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,0,1,1,1
3481,399000.0,157.0,3.0,3.0,1.0,36.7609,10.2736,11.3920349533352,0,0,0,0,0,0,0,1,1,1
3482,370000.0,157.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,1,0,0,0,1,1,1
3483,368950.0,157.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,1,0,1,1,1
3484,330000.0,157.0,3.0,2.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
3485,320000.0,157.0,3.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,1,0,1,1,1
3486,267000.0,157.0,3.0,2.0,2.0,36.7609,10.2736,11.3920349533352,0,1,0,0,0,1,0,1,1,1
3491,750000.0,156.0,3.0,2.0,1.0,36.8941992,10.2762232,14.249053168265,1,0,0,0,0,1,0,0,0,0
3492,740000.0,156.0,3.0,3.0,2.0,36.876389,10.325278,17.7221901283016,1,1,1,0,1,1,0,1,1,1
3493,550000.0,156.0,3.0,3.0,1.0,36.833333,10.316667,15.3139811663917,1,1,0,0,0,1,0,1,1,1
3494,510000.0,156.0,3.0,2.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,1,0,0
3496,470000.0,156.0,3.0,3.0,2.0,36.883333,10.25,11.3450822580238,1,0,0,0,0,1,0,1,1,1
3497,450000.0,156.0,3.0,2.0,1.0,36.85876,10.28525,12.8760503810794,0,0,0,0,0,1,0,1,1,1
3498,450000.0,156.0,3.0,1.0,1.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,0,1,1
3500,415000.0,156.0,3.0,1.0,1.0,36.896544,10.217961,10.6556323701042,1,0,0,0,0,0,0,0,1,1
3501,350000.0,156.0,3.0,2.0,1.0,36.845235,10.164723,4.6317218774898,0,0,0,0,0,0,0,0,0,0
3502,340000.0,156.0,3.0,2.0,2.0,36.57724,10.34246,30.8152660477654,0,1,0,1,0,1,0,1,0,1
3503,240000.0,156.0,4.0,2.0,1.0,36.40662,10.5673,61.2642183574195,0,0,0,0,0,0,0,1,0,0
3504,200000.0,156.0,3.0,1.0,1.0,35.87,10.57,111.167790931873,1,1,1,0,0,0,1,1,1,1
3507,630000.0,155.0,4.0,1.0,2.0,36.88833,10.27417,13.6515294537323,0,0,0,0,0,0,0,0,0,0
3508,496000.0,155.0,3.0,1.0,2.0,36.4447526662994,10.7337834159897,73.0480210904393,1,1,1,0,0,1,0,1,1,1
3510,430000.0,155.0,3.0,2.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
3511,385000.0,155.0,3.0,2.0,2.0,35.8936105,10.5044019,106.117880317855,0,1,0,0,0,1,0,1,1,1
3512,330000.0,155.0,3.0,2.0,1.0,36.8524946,10.1577208,5.68618720712788,0,0,0,0,0,1,0,1,1,1
3513,330000.0,155.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,0,0,1,1,1
3514,330000.0,155.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0
3515,300000.0,155.0,3.0,2.0,2.0,36.8240829,10.2243965,5.1433725350502,1,1,0,0,0,1,0,1,1,1
3516,170000.0,155.0,3.0,2.0,0.0,36.7609,10.2736,11.3920349533352,0,0,0,0,0,1,0,0,0,0
3521,745000.0,154.0,3.0,3.0,2.0,36.8499044527242,10.3003162538452,14.0395207208264,1,1,0,0,0,1,0,1,1,1
3522,690000.0,154.0,3.0,2.0,1.0,33.759722,11.01251,345.586422511665,1,0,1,0,1,0,1,1,0,1
3524,450000.0,154.0,3.0,2.0,1.0,36.8482637,10.1410889,6.40986136903184,0,1,0,0,0,0,0,1,1,1
3525,423500.0,154.0,3.0,2.0,2.0,34.3588543407832,9.88605842590334,270.00807828963,0,1,0,0,0,1,0,1,1,1
3526,420000.0,154.0,3.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
3527,380000.0,154.0,3.0,1.0,1.0,35.8273,10.6339,118.316885677645,0,0,0,0,0,1,0,1,1,1
3528,360000.0,154.0,3.0,2.0,2.0,36.45056,10.73505,72.8250683705131,0,0,0,0,0,0,0,0,0,0
3529,280000.0,154.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3530,610000.0,153.0,2.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,1,1,1
3531,449000.0,153.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,1,1,1
3532,370000.0,153.0,3.0,3.0,2.0,36.45056,10.73505,72.8250683705131,0,0,0,0,0,0,0,0,0,0
3533,320000.0,153.0,3.0,2.0,1.0,36.8578827,10.2733997,11.6635480877736,1,1,0,0,0,1,0,1,1,1
3538,732000.0,152.0,3.0,3.0,2.0,36.8499044527242,10.3003162538452,14.0395207208264,1,1,0,0,0,1,0,1,1,1
3539,390000.0,152.0,3.0,2.0,2.0,37.272,9.8708,61.5759176301761,1,1,0,0,0,1,0,1,1,0
3540,387000.0,152.0,3.0,2.0,2.0,35.8273,10.6339,118.316885677645,0,1,0,0,0,1,0,1,1,1
3541,350000.0,152.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,1,1,1,1
3542,350000.0,152.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,1,1,1
3546,450000.0,151.0,3.0,3.0,2.0,36.841042961027,10.29587378172,13.2675996556832,0,0,0,0,0,1,0,1,1,1
3547,420000.0,151.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,1,1,0
3548,330000.0,151.0,3.0,1.0,1.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,1,0,0,1,1
3549,255000.0,151.0,3.0,2.0,1.0,36.78898,10.18348,1.93004994234137,1,1,0,1,0,1,0,1,1,1
3551,760000.0,150.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,1,1,1
3552,750000.0,150.0,3.0,3.0,2.0,36.8499044527242,10.3003162538452,14.0395207208264,1,1,0,0,0,1,0,1,1,1
3553,650000.0,150.0,3.0,2.0,0.0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,0
3554,490000.0,150.0,3.0,1.0,2.0,36.876389,10.325278,17.7221901283016,1,1,0,0,0,1,0,0,1,1
3555,480000.0,150.0,3.0,2.0,2.0,33.8039664,11.0400653,341.757988160383,1,0,0,0,1,0,0,1,0,0
3556,480000.0,150.0,2.0,2.0,2.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,1,1,1
3557,460000.0,150.0,3.0,3.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3558,420000.0,150.0,3.0,1.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,0,1,1
3559,420000.0,150.0,3.0,2.0,1.0,36.6938694,10.2622167,15.2468224381805,0,1,0,0,0,1,0,1,1,1
3560,420000.0,150.0,3.0,1.0,1.0,36.8941992,10.2762232,14.249053168265,0,0,0,0,0,0,0,0,1,1
3561,415000.0,150.0,3.0,3.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3562,413050.0,150.0,3.0,2.0,2.0,33.8093094061652,10.9917455159179,339.758419826626,1,0,0,0,1,0,0,1,0,1
3564,380000.0,150.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0
3565,380000.0,150.0,3.0,3.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,1,0,0,0,0
3566,380000.0,150.0,3.0,2.0,1.0,36.8408385370928,10.1533548487295,4.89073342246527,1,0,0,0,0,0,0,1,1,1
3567,379660.0,150.0,3.0,2.0,2.0,33.8649179619829,10.8595662556641,330.307637335974,1,0,0,0,1,0,0,1,0,0
3568,370000.0,150.0,3.0,1.0,1.0,36.8941992,10.2762232,14.249053168265,1,0,0,0,0,0,0,0,1,1
3569,359990.0,150.0,3.0,2.0,2.0,33.8098799339446,10.991745515918,339.698293992087,1,0,0,0,1,0,0,1,0,1
3570,330000.0,150.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,1,0,1,1,1
3571,325000.0,150.0,3.0,2.0,1.0,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,1,1,1
3572,320000.0,150.0,3.0,2.0,0.0,36.773031307259,10.2617575878905,9.64654228197013,0,0,0,0,0,0,0,0,0,0
3573,310000.0,150.0,3.0,2.0,2.0,36.815801582234,10.075378550415,11.8440114496572,0,1,0,0,0,0,0,1,1,0
3574,300000.0,150.0,3.0,1.0,1.0,35.7752687936052,10.8262443637848,133.608832157276,1,0,0,0,0,0,0,1,0,1
3575,299000.0,150.0,3.0,1.0,1.0,36.6938694,10.2622167,15.2468224381805,0,0,0,0,0,0,0,0,0,0
3576,280000.0,150.0,3.0,3.0,0.0,36.40108,10.61457,65.4597220191691,0,0,0,0,1,0,0,0,0,0
3577,270000.0,150.0,3.0,1.0,1.0,36.48423,10.75258,72.6232846952732,0,0,0,0,0,0,0,1,0,1
3578,250000.0,150.0,3.0,2.0,1.0,36.8818284973461,10.1930279946899,8.34315737066429,1,1,0,0,0,0,0,1,1,1
3579,250000.0,150.0,3.0,1.0,2.0,36.8493,11.0918,101.328751226941,0,0,0,0,0,0,0,0,0,0
3580,245000.0,150.0,3.0,1.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,1,1,1
3581,240000.0,150.0,3.0,2.0,1.0,36.883333,10.25,11.3450822580238,0,0,0,0,0,1,0,0,0,0
3582,240000.0,150.0,3.0,1.0,1.0,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0
3583,220000.0,150.0,3.0,2.0,1.0,36.6938694,10.2622167,15.2468224381805,0,0,0,1,0,0,0,1,1,1
3585,160000.0,150.0,3.0,1.0,1.0,37.05,11.016667,96.6045914583002,0,0,0,0,0,0,0,0,0,0
3598,730000.0,149.0,3.0,3.0,2.0,36.40108,10.61457,65.4597220191691,1,0,0,0,1,0,0,1,1,1
3599,490000.0,149.0,3.0,2.0,1.0,36.8632053889766,10.3094851533203,15.5251264591855,1,1,0,0,0,0,0,0,1,1
3600,424000.0,149.0,3.0,3.0,2.0,36.883333,10.25,11.3450822580238,1,1,0,0,0,0,0,0,1,0
3601,402000.0,149.0,3.0,2.0,1.0,36.45056,10.73505,72.8250683705131,0,1,0,0,1,1,0,1,1,1
3602,350000.0,149.0,3.0,1.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,0,1,1
3603,281200.0,149.0,3.0,1.0,2.0,36.77855,10.05538,14.3537727228831,1,0,0,0,0,1,0,1,0,1
3606,850000.0,148.0,1.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,0,0
3608,460125.0,148.0,3.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,0,0
3609,453000.0,148.0,3.0,2.0,2.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
3610,385000.0,148.0,3.0,2.0,1.0,36.845235,10.164723,4.63172187749136,0,0,0,0,0,1,0,1,1,1
3611,360000.0,148.0,3.0,1.0,1.0,35.83,10.62,117.401561422849,0,0,0,0,0,1,0,1,1,1
3612,320000.0,148.0,3.0,2.0,1.0,36.876389,10.325278,17.7221901283016,0,1,0,0,0,0,0,1,1,1
3613,281200.0,148.0,3.0,1.0,2.0,36.77855,10.05538,14.3537727228831,0,0,0,0,0,0,0,1,1,0
3614,281200.0,148.0,3.0,1.0,2.0,36.77855,10.05538,14.3537727228831,1,0,0,0,0,1,0,1,1,1
3615,252000.0,148.0,3.0,1.0,2.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3616,250000.0,148.0,3.0,2.0,1.0,36.53203,10.1048,31.2297929750813,0,0,0,0,0,1,0,1,1,1
3618,465000.0,147.0,3.0,2.0,2.0,35.8569,10.5972,113.681036216882,1,0,0,0,0,1,1,1,1,1
3619,427000.0,147.0,3.0,2.0,2.0,33.8121913722589,10.986960479653,339.316376331345,0,0,0,0,1,0,0,1,0,1
3620,375000.0,147.0,3.0,2.0,2.0,35.832439,10.622471,117.273190424209,1,1,0,0,0,1,0,0,1,1
3621,370000.0,147.0,3.0,3.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,1,1,1
3622,340000.0,147.0,3.0,3.0,1.0,36.844949,10.137862,6.42299057663289,0,1,0,0,0,1,0,1,1,1
3623,340000.0,147.0,3.0,2.0,0.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3624,330000.0,147.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3625,320000.0,147.0,3.0,1.0,1.0,36.8625,10.19556,6.32498837542227,0,0,0,0,0,0,0,0,1,1
3626,315000.0,147.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,1,0,1,1,1
3627,300000.0,147.0,3.0,2.0,1.0,35.8375238,10.5865716,115.154642216098,0,0,0,0,0,0,0,0,0,0
3628,290000.0,147.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,0,1,0,0,0,0,0,1,1,1
3629,265500.0,147.0,3.0,2.0,2.0,36.77855,10.05538,14.3537727228831,1,1,0,0,0,1,0,1,1,1
3632,386000.0,146.0,3.0,1.0,1.0,35.844,10.618753,115.952440343795,0,0,0,0,0,1,0,1,1,1
3633,335800.0,146.0,3.0,1.0,2.0,36.85876,10.28525,12.8760503810794,0,0,0,0,0,0,0,1,1,0
3634,330000.0,146.0,3.0,2.0,1.0,36.8625,10.19556,6.32498837542227,1,1,0,0,0,1,0,1,1,1
